timestr,time,open,close,low,high,volumefrom,volumeto
2022-04-26 00:00:00,1650931200,37746.68,37816.79,37714.31,37959.67,157.95,5983024.01
2022-04-25 23:00:00,1650927600,37676.12,37746.68,37588.18,37870.46,102.22,3858777.43
2022-04-25 22:00:00,1650924000,37553.1,37676.12,37477.45,37842.57,194.64,7331849.62
2022-04-25 21:00:00,1650920400,37511.18,37553.1,37411.83,37553.36,75.75,2838969.01
2022-04-25 20:00:00,1650916800,37564.67,37511.18,37425.45,37635.66,177.13,6644631.37
2022-04-25 19:00:00,1650913200,37287.45,37564.67,37165.01,37657.21,572.87,21453376.25
2022-04-25 18:00:00,1650909600,36787.27,37287.45,36727.07,37617.02,459.52,17106209.43
2022-04-25 17:00:00,1650906000,36857.9,36787.27,36758.8,36944.79,194.9,7179835.54
2022-04-25 16:00:00,1650902400,36430.41,36857.9,36376.6,37009.39,514.7,18917127.01
2022-04-25 15:00:00,1650898800,36498.35,36430.41,36393.77,36771.63,429.89,15722943.67
2022-04-25 14:00:00,1650895200,36167.52,36498.35,36091.25,36763.21,593.15,21601716.07
2022-04-25 13:00:00,1650891600,36146.23,36167.52,36054.02,36611.75,727.31,26365286.4
2022-04-25 12:00:00,1650888000,36145.28,36146.23,36071.65,36282.41,310.96,11248059.05
2022-04-25 11:00:00,1650884400,35849.71,36145.28,35764.6,36258.02,658.66,23756419.18
2022-04-25 10:00:00,1650880800,35969.92,35849.71,35836.24,36026.37,227.68,8175164.32
2022-04-25 09:00:00,1650877200,35774.09,35969.92,35608.53,35974.85,341.06,12205700.19
2022-04-25 08:00:00,1650873600,35830.99,35774.09,35751.55,35921.29,346.46,12415355.16
2022-04-25 07:00:00,1650870000,36078.76,35830.99,35677.17,36082.79,721.08,25866816.42
2022-04-25 06:00:00,1650866400,36199.83,36078.76,36028.49,36406.04,640.43,23185267.71
2022-04-25 05:00:00,1650862800,36342.9,36199.83,36177.5,36423.19,124.58,4522977.83
2022-04-25 04:00:00,1650859200,36422.38,36342.9,36259.66,36425.18,115.93,4212259.43
2022-04-25 03:00:00,1650855600,36277.24,36422.38,36274.75,36439.92,121.73,4429026.16
2022-04-25 02:00:00,1650852000,36255.94,36277.24,36170.57,36294.8,134.16,4861573.15
2022-04-25 01:00:00,1650848400,36009.9,36255.94,35930.69,36287.58,226.32,8172345.25
2022-04-25 00:00:00,1650844800,36528.79,36009.9,35861.19,36571.33,518.11,18736505.81
2022-04-24 23:00:00,1650841200,36638.87,36528.79,36514.81,36646.98,103.13,3772978.14
2022-04-24 22:00:00,1650837600,36704.38,36638.87,36627.57,36828.23,102.86,3778822.34
2022-04-24 21:00:00,1650834000,36566.02,36704.38,36543.9,36712.67,146.31,5353902.92
2022-04-24 20:00:00,1650830400,36729.16,36566.02,36511,36743.19,277.26,10151696.18
2022-04-24 19:00:00,1650826800,36704.07,36729.16,36678.01,36804.85,255.34,9383248.47
2022-04-24 18:00:00,1650823200,36561.76,36704.07,36526.12,36723.52,531.11,19436320.07
2022-04-24 17:00:00,1650819600,36645.81,36561.76,36332.76,36659.67,360.72,13158163.77
2022-04-24 16:00:00,1650816000,36772.39,36645.81,36186.58,36837.38,491.54,17944448.11
2022-04-24 15:00:00,1650812400,36861.72,36772.39,36753.26,36939.74,110.85,4080676.91
2022-04-24 14:00:00,1650808800,36701.08,36861.72,36521.55,37032.21,227.92,8377915.76
2022-04-24 13:00:00,1650805200,36706.13,36701.08,36505.08,36727.98,175.41,6421959.68
2022-04-24 12:00:00,1650801600,36732.16,36706.13,36674.9,36782.61,63.53,2332893.47
2022-04-24 11:00:00,1650798000,36824.39,36732.16,36690.09,36836.96,65.9,2422398.23
2022-04-24 10:00:00,1650794400,36872.8,36824.39,36784.36,36899.28,55.56,2045939.07
2022-04-24 09:00:00,1650790800,36856.26,36872.8,36802.45,36890.36,57.97,2135609.9
2022-04-24 08:00:00,1650787200,36874.2,36856.26,36851.36,36917.96,41.01,1512363.25
2022-04-24 07:00:00,1650783600,36870.36,36874.2,36850.63,36923.35,36.72,1354438
2022-04-24 06:00:00,1650780000,36798.69,36870.36,36778.84,36906.9,45.04,1660291.87
2022-04-24 05:00:00,1650776400,36849.04,36798.69,36778.07,36849.04,27.64,1017410.89
2022-04-24 04:00:00,1650772800,36902.19,36849.04,36796.77,36928.56,39.4,1452791.53
2022-04-24 03:00:00,1650769200,36681.23,36902.19,36660.84,36936.18,78.66,2898955.23
2022-04-24 02:00:00,1650765600,36626.58,36681.23,36584.69,36728.81,32.66,1197942.7
2022-04-24 01:00:00,1650762000,36710.43,36626.58,36624.74,36759.87,46.24,1697185.86
2022-04-24 00:00:00,1650758400,36584.45,36710.43,36581.13,36774.87,61.66,2263519.89
2022-04-23 23:00:00,1650754800,36939.77,36584.45,36514.02,36942.28,155.98,5720866.46
2022-04-23 22:00:00,1650751200,37011.01,36939.77,36926.8,37036.76,47.12,1743033.62
2022-04-23 21:00:00,1650747600,36910.81,37011.01,36904.33,37034.72,57.48,2124152.35
2022-04-23 20:00:00,1650744000,36878.14,36910.81,36874.77,36936.35,43.52,1606345.55
2022-04-23 19:00:00,1650740400,36812.76,36878.14,36802.93,36892.72,65.26,2404321.13
2022-04-23 18:00:00,1650736800,36931.75,36812.76,36796,36958.06,56.28,2076390.21
2022-04-23 17:00:00,1650733200,36969.76,36931.75,36848.47,36969.98,78.69,2903313.77
2022-04-23 16:00:00,1650729600,36917.67,36969.76,36857.76,37076.44,170.3,6303512.84
2022-04-23 15:00:00,1650726000,36842.9,36917.67,36807.64,36944.75,75.51,2785149.59
2022-04-23 14:00:00,1650722400,36834.27,36842.9,36784.88,36876.04,75.78,2791013.79
2022-04-23 13:00:00,1650718800,36826.01,36834.27,36792.57,36900.98,77.81,2867721.99
2022-04-23 12:00:00,1650715200,36755.07,36826.01,36684.54,36883.04,109.5,4028619.6
2022-04-23 11:00:00,1650711600,36748.36,36755.07,36737.34,36818.17,76.11,2799339.02
2022-04-23 10:00:00,1650708000,36676.21,36748.36,36675.12,36788.22,56.2,2064438.14
2022-04-23 09:00:00,1650704400,36772.94,36676.21,36659.95,36785.56,87.51,3212333.98
2022-04-23 08:00:00,1650700800,36732.54,36772.94,36679.89,36811.7,94.28,3464984.11
2022-04-23 07:00:00,1650697200,36717.93,36732.54,36692.67,36767.01,59.93,2201580.14
2022-04-23 06:00:00,1650693600,36699.71,36717.93,36685.54,36786.59,81.18,2981829.36
2022-04-23 05:00:00,1650690000,36660.4,36699.71,36653.74,36741.21,94.93,3484706.79
2022-04-23 04:00:00,1650686400,36595.76,36660.4,36437.61,36679.07,109.48,4002821.84
2022-04-23 03:00:00,1650682800,36611.57,36595.76,36552.24,36668.33,45.28,1657900.35
2022-04-23 02:00:00,1650679200,36727.63,36611.57,36566.87,36730.42,51.81,1898521.18
2022-04-23 01:00:00,1650675600,36693.82,36727.63,36689.18,36798.7,49.35,1813126.67
2022-04-23 00:00:00,1650672000,36821.84,36693.82,36674.66,36918.52,143,5264171.98
2022-04-22 23:00:00,1650668400,36816.66,36821.84,36780.83,36908.41,59.55,2194041.56
2022-04-22 22:00:00,1650664800,36733.84,36816.66,36582.42,36843.92,131.51,4834130.79
2022-04-22 21:00:00,1650661200,36714.35,36733.84,36666.37,36782.02,94.89,3484069.75
2022-04-22 20:00:00,1650657600,36618.2,36714.35,36524.27,36714.35,127.64,4673746.05
2022-04-22 19:00:00,1650654000,36638.61,36618.2,36564.19,36867.7,219.68,8063783.4
2022-04-22 18:00:00,1650650400,36495.06,36638.61,36382.21,36735.25,258.7,9456059.14
2022-04-22 17:00:00,1650646800,36551.31,36495.06,36475.32,36666.54,227.3,8311613.42
2022-04-22 16:00:00,1650643200,36574.88,36551.31,36352.52,36677.78,385.97,14110861.57
2022-04-22 15:00:00,1650639600,37008.15,36574.88,36487.65,37119.57,462.33,17024107.75
2022-04-22 14:00:00,1650636000,37246.91,37008.15,36924.53,37404.44,498.02,18481709.68
2022-04-22 13:00:00,1650632400,37373.03,37246.91,37080.84,37544.79,614.6,22912604.01
2022-04-22 12:00:00,1650628800,37523.48,37373.03,37353.63,37554.23,180.78,6773662.92
2022-04-22 11:00:00,1650625200,37436.51,37523.48,37404.27,37523.48,237.88,8912671.44
2022-04-22 10:00:00,1650621600,37329.47,37436.51,37185.69,37479.95,224.72,8396473.55
2022-04-22 09:00:00,1650618000,37433.92,37329.47,37256.25,37481.67,269.34,10072615.22
2022-04-22 08:00:00,1650614400,37688.88,37433.92,37402.4,37754.61,263.3,9884360.25
2022-04-22 07:00:00,1650610800,37576.27,37688.88,37308.51,37731,509.39,19141516.77
2022-04-22 06:00:00,1650607200,37522.72,37576.27,37495.29,37626.76,178.96,6721154.03
2022-04-22 05:00:00,1650603600,37485.42,37522.72,37466.58,37580.9,134.92,5063612.04
2022-04-22 04:00:00,1650600000,37375.33,37485.42,37350.5,37497.13,123.82,4637529.94
2022-04-22 03:00:00,1650596400,37354.82,37375.33,37344.02,37481.84,91.38,3418809.52
2022-04-22 02:00:00,1650592800,37383.39,37354.82,37331.22,37498.55,104.99,3929242.17
2022-04-22 01:00:00,1650589200,37317.55,37383.39,37206.36,37423.53,140.1,5228418.1
2022-04-22 00:00:00,1650585600,37393.32,37317.55,37180.23,37511.05,221.28,8260729.93
2022-04-21 23:00:00,1650582000,37328.4,37393.32,37251.79,37456.14,165.26,6173213.82
2022-04-21 22:00:00,1650578400,37622.44,37328.4,36784.52,37687.13,570.74,21228303.57
2022-04-21 21:00:00,1650574800,37496.59,37622.44,37480.36,37718.3,173.28,6514062.2
2022-04-21 20:00:00,1650571200,38070.98,37496.59,37457.82,38122.54,448.19,16934111.23
2022-04-21 19:00:00,1650567600,38249.51,38070.98,38066.43,38355.49,303.81,11610511.53
2022-04-21 18:00:00,1650564000,38305.96,38249.51,38181.08,38423.1,266.79,10217380.11
2022-04-21 17:00:00,1650560400,38595.42,38305.96,38253.26,38641.75,398.7,15339210.37
2022-04-21 16:00:00,1650556800,38886.52,38595.42,38595.42,38910.25,313.38,12143647.01
2022-04-21 15:00:00,1650553200,39205.86,38886.52,38866.21,39243.52,346.41,13520861.51
2022-04-21 14:00:00,1650549600,39272,39205.86,39081.72,39282.59,325.3,12740367.51
2022-04-21 13:00:00,1650546000,39208.27,39272,39148.42,39461.87,441.01,17336190.17
2022-04-21 12:00:00,1650542400,39030.57,39208.27,38930.02,39284.05,353.36,13828823.06
2022-04-21 11:00:00,1650538800,38788.06,39030.57,38787.34,39211.22,460.98,17982346.37
2022-04-21 10:00:00,1650535200,38343.31,38788.06,38325.66,38939.9,459.33,17783653.78
2022-04-21 09:00:00,1650531600,38413.08,38343.31,38296.19,38451.44,219.68,8429551.06
2022-04-21 08:00:00,1650528000,38336.32,38413.08,38267.15,38502.51,295.55,11344964.15
2022-04-21 07:00:00,1650524400,38129.54,38336.32,38081.53,38368.49,296.94,11339334.94
2022-04-21 06:00:00,1650520800,38249.96,38129.54,38128.24,38281.95,260.2,9943236.53
2022-04-21 05:00:00,1650517200,38439.49,38249.96,38227.69,38472.99,98.44,3774879.95
2022-04-21 04:00:00,1650513600,38525.42,38439.49,38375.56,38564.42,70.58,2715218.26
2022-04-21 03:00:00,1650510000,38465.96,38525.42,38410.36,38546.26,71.98,2769525.05
2022-04-21 02:00:00,1650506400,38462.8,38465.96,38397.36,38524.81,69.79,2683269.05
2022-04-21 01:00:00,1650502800,38347.46,38462.8,38271.82,38523.88,80.28,3085181.64
2022-04-21 00:00:00,1650499200,38146.81,38347.46,38122.83,38365.32,96.47,3690520.11
2022-04-20 23:00:00,1650495600,38244.64,38146.81,38107.66,38249.65,57.02,2175997.03
2022-04-20 22:00:00,1650492000,38276.56,38244.64,38233.96,38379.73,57.81,2213402
2022-04-20 21:00:00,1650488400,38184.6,38276.56,38155.08,38392.37,123.53,4723088.45
2022-04-20 20:00:00,1650484800,37975.65,38184.6,37944.65,38195.54,164.12,6243838.16
2022-04-20 19:00:00,1650481200,37806.54,37975.65,37790.28,38049.67,219.27,8316767.21
2022-04-20 18:00:00,1650477600,38156.35,37806.54,37754.87,38156.35,269.71,10222275.72
2022-04-20 17:00:00,1650474000,38178.89,38156.35,38095.89,38240.33,179.42,6847185.69
2022-04-20 16:00:00,1650470400,38032.98,38178.89,37833.81,38182.97,306.86,11661708.68
2022-04-20 15:00:00,1650466800,38283.81,38032.98,37855.66,38291.9,589.41,22411218.3
2022-04-20 14:00:00,1650463200,38398.9,38283.81,38274.98,38483.75,396.8,15229316.88
2022-04-20 13:00:00,1650459600,38929.14,38398.9,38310.9,38932.8,559.53,21608698.27
2022-04-20 12:00:00,1650456000,38912.16,38929.14,38779.6,38984.33,329.81,12825755.41
2022-04-20 11:00:00,1650452400,38553.43,38912.16,38484.16,38940.77,596.49,23105263.09
2022-04-20 10:00:00,1650448800,38333.25,38553.43,38255.62,38610.11,406.52,15632444.83
2022-04-20 09:00:00,1650445200,38315.66,38333.25,38264.63,38455.18,376.51,14440824.35
2022-04-20 08:00:00,1650441600,38266.38,38315.66,38246.1,38368.5,276.4,10583768.34
2022-04-20 07:00:00,1650438000,38380.89,38266.38,38200.68,38508.63,291.29,11160039.31
2022-04-20 06:00:00,1650434400,38334.56,38380.89,38301.21,38380.89,102.38,3924936.39
2022-04-20 05:00:00,1650430800,38230.63,38334.56,38207.29,38336.33,103.84,3976969.83
2022-04-20 04:00:00,1650427200,38285.04,38230.63,38165.43,38287.44,55.94,2138862.27
2022-04-20 03:00:00,1650423600,38335.97,38285.04,38217.7,38349.13,76.03,2911625.62
2022-04-20 02:00:00,1650420000,38344.47,38335.97,38298.95,38386.72,50.67,1942386.21
2022-04-20 01:00:00,1650416400,38302.93,38344.47,38229.37,38371.43,55.63,2132141.39
2022-04-20 00:00:00,1650412800,38475.11,38302.93,38286.26,38517.83,77.89,2990006.22
2022-04-19 23:00:00,1650409200,38400.65,38475.11,38400.65,38508.27,59.22,2277561.69
2022-04-19 22:00:00,1650405600,38329.55,38400.65,38300.67,38460.9,56.9,2184204.39
2022-04-19 21:00:00,1650402000,38313.14,38329.55,38293.92,38398.14,61.14,2343215.44
2022-04-19 20:00:00,1650398400,38462.63,38313.14,38240.88,38462.63,183.93,7047954.51
2022-04-19 19:00:00,1650394800,38425.2,38462.63,38382.71,38544.9,189.38,7286964.25
2022-04-19 18:00:00,1650391200,38356.43,38425.2,38335.52,38511.58,191.39,7349774.93
2022-04-19 17:00:00,1650387600,38329.51,38356.43,38166.06,38361.72,175.46,6715976.94
2022-04-19 16:00:00,1650384000,38459.08,38329.51,38242.51,38534.35,209.21,8038374.7
2022-04-19 15:00:00,1650380400,38571.99,38459.08,38395,38728.01,367.92,14182714.93
2022-04-19 14:00:00,1650376800,38393.13,38571.99,38361.39,38603.38,423.27,16302042.46
2022-04-19 13:00:00,1650373200,37990.98,38393.13,37895.57,38403.64,456.37,17390648.01
2022-04-19 12:00:00,1650369600,37740.4,37990.98,37716.32,38084.56,239.12,9074976.44
2022-04-19 11:00:00,1650366000,37858.39,37740.4,37726.78,38012.69,225.73,8550607.21
2022-04-19 10:00:00,1650362400,37685.55,37858.39,37674.88,37865.73,178.55,6743566.67
2022-04-19 09:00:00,1650358800,37718.8,37685.55,37606.96,37758.77,226.02,8514775.32
2022-04-19 08:00:00,1650355200,37689.89,37718.8,37681.54,37817.63,221.4,8357510.78
2022-04-19 07:00:00,1650351600,37768.48,37689.89,37644.68,37803,166.44,6278371.9
2022-04-19 06:00:00,1650348000,37769.1,37768.48,37764.51,37856.36,117.67,4450496.32
2022-04-19 05:00:00,1650344400,37946.85,37769.1,37767.95,37955.1,131.63,4979587.55
2022-04-19 04:00:00,1650340800,37794.05,37946.85,37754.58,37951.93,65.06,2463387.97
2022-04-19 03:00:00,1650337200,37735.5,37794.05,37731.36,37881.13,104.67,3959395.11
2022-04-19 02:00:00,1650333600,37834.89,37735.5,37734.24,37844.31,120.52,4557723.63
2022-04-19 01:00:00,1650330000,37966.28,37834.89,37816.11,37993.55,104.57,3965729.89
2022-04-19 00:00:00,1650326400,37899.14,37966.28,37896.63,38277.69,254.63,9692925.16
2022-04-18 23:00:00,1650322800,38010.35,37899.14,37846.42,38044.91,93.88,3561017.09
2022-04-18 22:00:00,1650319200,37888.06,38010.35,37823.9,38010.35,88.44,3352217.91
2022-04-18 21:00:00,1650315600,37768.88,37888.06,37767.1,38168.83,151.02,5736497.96
2022-04-18 20:00:00,1650312000,37772.12,37768.88,37739.46,37971.53,102.74,3887378.68
2022-04-18 19:00:00,1650308400,37729.87,37772.12,37540.19,37792.19,203.77,7674062.32
2022-04-18 18:00:00,1650304800,37333.37,37729.87,37320.05,38001.21,516.3,19507279.33
2022-04-18 17:00:00,1650301200,36670.38,37333.37,36669.56,37436.23,563.38,20920313.81
2022-04-18 16:00:00,1650297600,36432.18,36670.38,36280.6,36797.29,250.98,9161357.07
2022-04-18 15:00:00,1650294000,36479.41,36432.18,36325.09,36497.73,141.12,5137279.61
2022-04-18 14:00:00,1650290400,36440.08,36479.41,36440.08,36666.22,354.59,12959635.18
2022-04-18 13:00:00,1650286800,36495.31,36440.08,36369.68,36673.48,416.76,15209815.96
2022-04-18 12:00:00,1650283200,36120.74,36495.31,36119.41,36562.22,304.54,11077154.27
2022-04-18 11:00:00,1650279600,36084.67,36120.74,36083.21,36221.1,267.34,9658907.49
2022-04-18 10:00:00,1650276000,36144.52,36084.67,36077.76,36262.37,187.81,6792519.7
2022-04-18 09:00:00,1650272400,36057.46,36144.52,35991.38,36157.55,191.46,6908400.37
2022-04-18 08:00:00,1650268800,36084.21,36057.46,36040.13,36239.76,184.34,6663601.92
2022-04-18 07:00:00,1650265200,36145.03,36084.21,36012.11,36199.45,371.85,13425742.35
2022-04-18 06:00:00,1650261600,36097.55,36145.03,36064.71,36201.57,207.52,7498937.89
2022-04-18 05:00:00,1650258000,35997.59,36097.55,35780.04,36154.23,342.2,12317001.05
2022-04-18 04:00:00,1650254400,36912.71,35997.59,35954.1,36940.92,722.98,26176031.55
2022-04-18 03:00:00,1650250800,36867.05,36912.71,36850,36952.09,53.59,1978188.05
2022-04-18 02:00:00,1650247200,36810.35,36867.05,36791.89,36892.28,59.95,2209440.11
2022-04-18 01:00:00,1650243600,36815.23,36810.35,36746.53,36889.1,77.62,2858110.11
2022-04-18 00:00:00,1650240000,36732.56,36815.23,36648.34,36844.56,112.84,4149401.54
2022-04-17 23:00:00,1650236400,37022.24,36732.56,36617.89,37028.54,265.3,9762676.05
2022-04-17 22:00:00,1650232800,37250.39,37022.24,36998.96,37349.65,170.04,6323353.39
2022-04-17 21:00:00,1650229200,37309.8,37250.39,37187.15,37322.23,52.94,1971527.99
2022-04-17 20:00:00,1650225600,37405.89,37309.8,37304.42,37474.34,86.82,3246519.2
2022-04-17 19:00:00,1650222000,37174.67,37405.89,37151.24,37439.53,117.04,4361924.02
2022-04-17 18:00:00,1650218400,37138.69,37174.67,36958.6,37194.53,196.54,7285317.42
2022-04-17 17:00:00,1650214800,37253.55,37138.69,37114.69,37306.06,80.42,2993978.96
2022-04-17 16:00:00,1650211200,37481.55,37253.55,37202.46,37498.23,104.38,3902133.77
2022-04-17 15:00:00,1650207600,37380.27,37481.55,37360.28,37505.29,67.64,2532684.85
2022-04-17 14:00:00,1650204000,37364.81,37380.27,37257.47,37446.72,97.41,3640483.05
2022-04-17 13:00:00,1650200400,37452.72,37364.81,37340.14,37601.64,163.68,6134905.3
2022-04-17 12:00:00,1650196800,37494.73,37452.72,37410.72,37513.5,46.51,1742195.83
2022-04-17 11:00:00,1650193200,37460.93,37494.73,37404.98,37495.2,61.4,2299348.57
2022-04-17 10:00:00,1650189600,37461.03,37460.93,37431.32,37496.31,48.46,1815742.94
2022-04-17 09:00:00,1650186000,37436.15,37461.03,37434.65,37547.22,70.42,2640221.89
2022-04-17 08:00:00,1650182400,37340.9,37436.15,37332.47,37454.82,88.29,3303046.17
2022-04-17 07:00:00,1650178800,37368.12,37340.9,37294.07,37404.04,38.38,1433150.96
2022-04-17 06:00:00,1650175200,37412.97,37368.12,37362.89,37418.96,38.6,1443376.53
2022-04-17 05:00:00,1650171600,37329.68,37412.97,37316.6,37446.56,64.55,2412093.77
2022-04-17 04:00:00,1650168000,37297.51,37329.68,37284.94,37367.47,29.88,1115694.63
2022-04-17 03:00:00,1650164400,37229.96,37297.51,37186.35,37333.8,41.29,1538669.96
2022-04-17 02:00:00,1650160800,37421.93,37229.96,37183.7,37425.62,64.19,2392847.34
2022-04-17 01:00:00,1650157200,37410.02,37421.93,37370.61,37446.79,31.12,1164336.97
2022-04-17 00:00:00,1650153600,37409.77,37410.02,37356.83,37440.12,68.93,2578792.39
2022-04-16 23:00:00,1650150000,37444.21,37409.77,37403.79,37508.61,48.35,1810608.24
2022-04-16 22:00:00,1650146400,37508.48,37444.21,37424.49,37684.63,145.7,5474083.08
2022-04-16 21:00:00,1650142800,37330.32,37508.48,37325.88,37588.64,64.22,2404294.48
2022-04-16 20:00:00,1650139200,37283.65,37330.32,37243.26,37396.63,56.83,2120627.64
2022-04-16 19:00:00,1650135600,37236.79,37283.65,37228.15,37305.18,49.08,1829740.88
2022-04-16 18:00:00,1650132000,37195.32,37236.79,37168.08,37243.07,49.83,1853922.96
2022-04-16 17:00:00,1650128400,37246.08,37195.32,37160.52,37274.87,116.51,4335198.26
2022-04-16 16:00:00,1650124800,37113.48,37246.08,37064.03,37263.24,79.38,2951410.99
2022-04-16 15:00:00,1650121200,37503.73,37113.48,37065.56,37578.7,274.31,10227698.1
2022-04-16 14:00:00,1650117600,37458.2,37503.73,37426.28,37510.85,48.38,1813212.97
2022-04-16 13:00:00,1650114000,37471.91,37458.2,37407.07,37481.02,47.48,1778497.66
2022-04-16 12:00:00,1650110400,37440.14,37471.91,37387.71,37483.87,80.59,3017537.23
2022-04-16 11:00:00,1650106800,37429.63,37440.14,37420.95,37495.42,66.81,2502903.11
2022-04-16 10:00:00,1650103200,37353.87,37429.63,37341.13,37483.4,72.67,2718176.37
2022-04-16 09:00:00,1650099600,37391.94,37353.87,37323.66,37436.53,84.41,3155601.78
2022-04-16 08:00:00,1650096000,37420.8,37391.94,37374.91,37469.18,55.59,2080490.6
2022-04-16 07:00:00,1650092400,37424.09,37420.8,37399.52,37465,50.16,1878113.71
2022-04-16 06:00:00,1650088800,37465.56,37424.09,37389.66,37465.56,37.99,1421544.56
2022-04-16 05:00:00,1650085200,37528.78,37465.56,37410.84,37530.6,43.32,1622534.56
2022-04-16 04:00:00,1650081600,37430.26,37528.78,37424.6,37536.45,21.6,809840.52
2022-04-16 03:00:00,1650078000,37543.93,37430.26,37420.93,37543.93,39.62,1484245.72
2022-04-16 02:00:00,1650074400,37593.57,37543.93,37529.08,37602.78,49.4,1856262.83
2022-04-16 01:00:00,1650070800,37554.29,37593.57,37545.22,37660.14,62.88,2365753.13
2022-04-16 00:00:00,1650067200,37567.47,37554.29,37492.19,37582.49,59.34,2228096.9
2022-04-15 23:00:00,1650063600,37476.33,37567.47,37434.51,37588.33,37.77,1418069.82
2022-04-15 22:00:00,1650060000,37451.72,37476.33,37377.49,37511.04,28.73,1075871.5
2022-04-15 21:00:00,1650056400,37411.03,37451.72,37397.23,37481.62,45.78,1713966.35
2022-04-15 20:00:00,1650052800,37347.79,37411.03,37314.13,37416.23,115.7,4323439.99
2022-04-15 19:00:00,1650049200,37401.94,37347.79,37329.04,37411.31,137.56,5139895.93
2022-04-15 18:00:00,1650045600,37441.34,37401.94,37389.01,37471.63,104.68,3917512.38
2022-04-15 17:00:00,1650042000,37392.2,37441.34,37380.44,37632.73,152.35,5712114.82
2022-04-15 16:00:00,1650038400,37425.67,37392.2,37268.98,37438.66,148.02,5527014.17
2022-04-15 15:00:00,1650034800,37445.06,37425.67,37376.2,37556.76,154.03,5771826.47
2022-04-15 14:00:00,1650031200,37062.3,37445.06,36995.36,37786.36,328.48,12288406.74
2022-04-15 13:00:00,1650027600,37152.67,37062.3,37052.48,37247.8,145.62,5411895.12
2022-04-15 12:00:00,1650024000,37203.27,37152.67,37135.91,37237.75,175.93,6542663.13
2022-04-15 11:00:00,1650020400,37278.7,37203.27,37161.03,37368.3,209.96,7817351.54
2022-04-15 10:00:00,1650016800,37118.07,37278.7,37101.15,37376.53,175.83,6541315.86
2022-04-15 09:00:00,1650013200,37132.04,37118.07,37043.07,37173.49,167.95,6233689.55
2022-04-15 08:00:00,1650009600,37251.79,37132.04,37097.7,37364.13,187.14,6961299.17
2022-04-15 07:00:00,1650006000,37084.46,37251.79,37006.14,37426.55,248.85,9261141.78
2022-04-15 06:00:00,1650002400,37158.91,37084.46,37020.18,37184.51,87.33,3240323.9
2022-04-15 05:00:00,1649998800,37131.03,37158.91,37124.29,37227.38,72.95,2712784.9
2022-04-15 04:00:00,1649995200,37220.49,37131.03,37110.92,37278.66,67.71,2518687.87
2022-04-15 03:00:00,1649991600,37041.09,37220.49,37029.43,37220.85,53.68,1993741.41
2022-04-15 02:00:00,1649988000,36956.8,37041.09,36928.1,37073.84,79.94,2959735.81
2022-04-15 01:00:00,1649984400,36869.85,36956.8,36857.47,36979.26,56.44,2084691.25
2022-04-15 00:00:00,1649980800,36929.95,36869.85,36814.73,37136.9,213.35,7883558.18
2022-04-14 23:00:00,1649977200,36826.04,36929.95,36824.37,36946,46.97,1733173.27
2022-04-14 22:00:00,1649973600,36950.87,36826.04,36809.26,36997.51,69.76,2575579.57
2022-04-14 21:00:00,1649970000,36868.89,36950.87,36841.36,36976.61,75.75,2794622.97
2022-04-14 20:00:00,1649966400,36769.59,36868.89,36660.25,36869.92,134.62,4951224.34
2022-04-14 19:00:00,1649962800,36657.81,36769.59,36579.45,36817.68,142.44,5230286.84
2022-04-14 18:00:00,1649959200,36950.71,36657.81,36633.18,37000.97,227.2,8363980.18
2022-04-14 17:00:00,1649955600,36940.99,36950.71,36838.91,37023.87,237.82,8784851.69
2022-04-14 16:00:00,1649952000,37024.77,36940.99,36770.71,37079.4,360.32,13302944.97
2022-04-14 15:00:00,1649948400,37548.04,37024.77,37013.75,37570.35,624.29,23284352.91
2022-04-14 14:00:00,1649944800,37710.7,37548.04,37432.18,37747.94,532.46,19987039.68
2022-04-14 13:00:00,1649941200,37939.59,37710.7,37628.63,38162.57,825.63,31247093.27
2022-04-14 12:00:00,1649937600,37653.26,37939.59,37612.95,37956.21,396.32,14962637.06
2022-04-14 11:00:00,1649934000,37562.69,37653.26,37558.17,37677.89,378.29,14224466.48
2022-04-14 10:00:00,1649930400,37751.94,37562.69,37560.25,37774.15,247.07,9312422.11
2022-04-14 09:00:00,1649926800,37754.98,37751.94,37578.56,37771.05,252.52,9520373.5
2022-04-14 08:00:00,1649923200,37851.48,37754.98,37749.09,37888.47,211.96,8015929.51
2022-04-14 07:00:00,1649919600,37756.91,37851.48,37736.79,37913.83,183.17,6930478.9
2022-04-14 06:00:00,1649916000,37876.11,37756.91,37720.35,37890.31,108.59,4103277.99
2022-04-14 05:00:00,1649912400,37861.24,37876.11,37809.96,37902.11,55.91,2116552.87
2022-04-14 04:00:00,1649908800,37909.9,37861.24,37820.78,37994.75,71.73,2719997.75
2022-04-14 03:00:00,1649905200,38002.26,37909.9,37869.88,38029.7,64.58,2449165.76
2022-04-14 02:00:00,1649901600,38065.11,38002.26,37937.74,38065.11,66.4,2522123.49
2022-04-14 01:00:00,1649898000,37860.49,38065.11,37851.73,38075.96,82.72,3142111.85
2022-04-14 00:00:00,1649894400,37779.36,37860.49,37711.36,37900.44,78.19,2956789.14
2022-04-13 23:00:00,1649890800,37944.9,37779.36,37731.5,37993.87,116.02,4390456.16
2022-04-13 22:00:00,1649887200,37875.23,37944.9,37828.65,38020.29,91.3,3462594.43
